ListingKey	Category	APR
1F1E3599238841298425794	1	22.11%
31E135992966728272547DC	13	23.85%
DF403599941842962BDDAB0	1	17.69%
CED43599817301983AF233D	18	19.22%
E9DB3603275842479A28B62	1	21.38%
D3433602171523861FE102F	13	12.69%
D3463597985772250063F48	1	17.97%
C6263600693049901A2C29A	1	13.23%
C8543600889962515234FCA	1	24.56%
6CC63602785661579A1398E	1	18.67%
6C733601038532780D705E0	2	29.57%
6C833600298840439A8CB1E	1	19.50%
6C8536044633684880BD82E	1	11.55%
0D0E3602679629483647E0A	1	21.83%
1EFE360231323899066D816	1	27.34%
B9973601787531327FFBD6E	7	8.53%
D36236018186704753F72A2	14	22.51%
6CA23603049672485E5F0F3	1	22.30%
0DAC3603163684531D2F1D4	15	12.03%
0DAF36042632417821AEE25	1	13.15%
1F983602974633130FE6463	1	15.87%
DF62359838958867229A954	1	18.63%
F9A33602904566267231157	1	17.20%
FAF0360141397993196B544	3	22.14%
56073603001894900D33895	1	22.15%
D09E3604457842959CD3154	1	22.97%
0DCD3599589868976487F07	1	18.99%
0D543600164814576FFAFA3	1	16.77%
0D5A359792369653342EAC9	1	20.52%
0D653603801083881BB340E	13	6.73%
1E8C3599463055648C75A77	1	20.81%
1ECD3601425370731900D4C	7	16.30%
1EDA36014497289074313AB	1	20.04%
202435996586892186CF86E	1	18.01%
9DD135993932690032B1226	1	23.27%
5.63336E+22	2	21.65%
C51C359981114576089D89B	1	23.13%
C52F3603430938711A992C2	1	21.65%
82033602582671019AE3FA6	1	13.80%
BBC23600908326062A54D7E	1	22.77%
62B33602129218573021156	1	19.03%
E23E36041935326977703ED	1	13.46%
E25C360117172796660F528	1	18.99%
84073601555687998E89DDE	1	9.37%
1EC2359901220112130AE75	1	16.32%
E16B359980034727502D0DC	1	24.86%
E16D3600951068389226795	1	19.63%
E17F36014635584153AAC50	1	19.86%
75153601215240673A9053B	1	20.04%
36B73603320071299F27D0D	1	16.99%
C5A83599438709277C405C3	1	20.04%
842A360287250759789AC14	1	11.60%
8.43336E+22	1	21.65%
8F3F3603519394814BE3FEF	1	20.97%
1FEB36025652197622C1F91	1	31.20%
DA98359945148961144D35F	1	19.50%
B3263600519575938555356	1	16.32%
AA103600170985749BDD155	1	13.19%
C5B63603897449078A8B6EE	1	12.02%
C5C13603777204215C19FC7	1	19.55%
0C2A36005309552694E70BB	1	9.03%
1F223603200791218BC572B	1	17.35%
B330360127725284901E1CE	1	14.71%
708636001123290200AB43B	1	20.35%
C5DD36013277658596D1A1E	1	20.04%
C5E5360283927272773A8A1	1	18.94%
C5FB360160614909737B662	7	9.47%
8D6D3599697222665515835	1	14.21%
8D7C3604074748899DBA5AB	1	18.43%
AA053600021059424B454C8	7	20.04%
0C323604959212326BC0C08	1	20.32%
D0F03603530561742CC3FBC	1	18.22%
1D9B3600457390000919B5E	1	13.19%
21173604196355624F5E844	7	18.73%
DDA6360163781374843C56F	1	16.30%
4F7E3603281137093348F62	1	18.16%
56A6360269538792879E3D8	1	22.15%
4C623601246027801E036AF	1	15.22%
C16F3604373346374F14F60	1	16.26%
8DAC359942073144567023E	1	22.11%
EC2B3602248111951333DD4	1	9.43%
EC3636018487249131E4B29	1	17.71%
AA393600056344517EE6084	13	22.17%
211E3604430168088FC1250	2	12.54%
21423600714361986309FBF	1	27.78%
E1A2360340523066297D763	1	17.14%
4F833603042613868FE6A82	7	30.89%
2FA43603892979788DF65C0	1	16.18%
2FE73601824842286629A70	1	16.32%
60AC36018534198290325B3	1	17.19%
C19335994781010571560B5	1	23.27%
E3BE3603155532566622912	1	23.89%
8DD73599910065117BFCBB4	1	18.63%
0ECF36005928485788AA80F	1	12.08%
22BC3604029576474B74C05	1	17.80%
202A3599261208319766751	7	22.77%
915536011068358245382C4	1	19.86%
919735986468489602C4227	1	9.03%
30133602721745766808A1C	1	21.19%
E3D73599782139936411B7C	2	21.47%
8E2635978526165469B27AE	1	26.49%
8E2A3604348477685B70DA3	1	17.20%
AAAC36003091306942237E5	7	13.19%
AAB63602306291678E4FC5C	1	15.22%
0E7036038124843035BCDA2	1	16.26%
0E833604731850603CAF8FC	1	21.35%
20553600572146807F359AB	3	11.56%
2F733599279043255EFC846	1	19.50%
C8A1359894747715436F213	14	16.73%
8E7135993501952408A44FB	1	15.22%
C8CA3599411769017239792	1	14.66%
BF6B3604410843977ECE923	1	20.05%
2F833603453845800EF2A84	1	24.37%
2FAC36027527211384F0BCC	1	32.73%
56F33598340273819113A5E	1	32.45%
AB713600431686771017661	1	20.04%
94733601322093139C1F942	1	16.32%
B35D3603473113762DE57EB	1	16.36%
B367360107527634342E12A	19	29.41%
8E9B36014313838309F2303	1	34.63%
D1283601494743844BCD04F	1	24.88%
201D3603324009166F7440B	1	23.50%
20D736043717868270D5880	7	9.07%
3106360207118670567EBEE	1	29.46%
31213598589605325FB66E9	1	11.56%
C18B3603077294466E1D2D0	3	31.98%
C18B3603077294466E1D2D0	3	31.98%
C1AB36036656000606374D7	1	31.98%
EC7835995661565824B636C	1	20.22%
8ED53602935107477ACEB14	2	23.48%
3140360292877065704019C	15	9.47%
C1C536030908031440DBFF9	1	31.98%
8EF536029141832324FC950	1	14.24%
B1BA36028158821674C29FD	1	29.66%
B1D93601901049633A36E6A	1	9.43%
6392360315876485176283F	1	18.52%
0FC436006250511503D543D	1	18.91%
D30235991099246051BBA60	1	16.36%
1D5E36040319807560A513F	1	16.18%
E1B1359782857533575CF20	1	22.14%
E1BB3601183481231F3E26B	7	27.78%
2FBE36035664413841C5230	1	17.19%
2FF035977593744928BAEEF	1	12.61%
2FF336005265817853B3820	1	22.77%
322235997309137497A53C2	1	14.21%
FCEE3603383140192CC9200	1	12.63%
C1963598979428403C0ED0A	1	16.73%
43D53603524430581EA7EB0	2	19.03%
C23436018393203395DE85D	1	12.08%
BE3E3599223204027E52ACB	1	23.27%
8F0936001822686626A707D	7	19.22%
760E360355986469343BCF7	1	18.31%
D31F36014082262268537E1	1	12.69%
3246360182446098533D9EB	2	34.59%
C1993599119939178FA2EB4	1	17.15%
C25C3599730804540C3EA97	1	24.86%
C25D360171409139182CE8D	1	25.32%
C27335990538195389BFC20	1	14.71%
C28C3599574515270C1EE6B	1	20.35%
BE4F36004352391490CEB5A	1	19.50%
BE5A3602076293576E230AA	2	24.60%
B55536040350299967CEF13	1	15.45%
73DA3602550008846EA1B05	2	21.69%
714D36042279707694A0B2F	3	22.30%
715B36015381459386BC031	1	9.03%
37C23603197794581772788	7	11.55%
E53235995517595968B5CCE	1	32.45%
A5BF3601505118380AB025B	2	30.85%
448A359952806583984A797	1	9.43%
C2903603437423948C92623	1	18.43%
C29B36027198221549E1AA7	3	29.46%
C2C136028286001097E211E	1	18.22%
B58D3600656652701670AF5	1	14.21%
A04436018545533014FA015	1	19.50%
C8E13604429681498167533	20	9.07%
1EFD36035537469030D26E0	7	7.65%
3CEE3599057312644FA11CF	1	20.97%
A40F3604587416702DB435F	18	14.45%
D3233600768508556CA076E	1	23.85%
6E9C36003835371667C825F	1	17.97%
A08D3598871042243350D47	1	26.15%
381B35987611477708B4F3B	1	14.21%
382736020022800354DFFD5	1	30.13%
0CEB359857722051194BBDA	1	18.91%
0CFD36035364614796192E7	1	16.69%
0E2836035240902114193E0	1	20.32%
ABAA359884992615141155A	7	18.56%
CB2A3604389785459F86BAB	1	16.26%
1F0F3602709418889224E63	1	9.47%
919B359925012144449C232	1	22.47%
3CFF3604822857555534570	14	28.94%
67333603355319350C04F2F	7	18.58%
6.74936E+22	1	14.75%
EE653603459506100437DE6	1	15.82%
340A3602127458119E2A022	1	24.88%
A0A83601038177524608E20	1	14.71%
0E46360057731956478F0C6	1	14.04%
0E4936005847487278D6D53	1	18.20%
D3393598362410963C4AD9C	1	11.56%
20F63599497490404BAB2F8	1	18.91%
67633602069909532699D65	7	23.17%
EE903600742893187FF26DB	1	27.31%
7BC93598495664289BABD6E	20	27.78%
6F443603296900400C72E29	1	13.66%
CAEB359942478430517A4F8	1	14.71%
E63535998560878014E9BB2	1	16.66%
A0CC3602306652842882B47	14	27.78%
A0E03600580145778738628	1	17.65%
D34036032196619337A81FD	1	16.48%
D3603598619903435473336	1	23.44%
DAF636040084469102B0E14	1	21.19%
5A023599496939423E6A3C8	7	15.43%
4D8836019147266036AD527	1	18.31%
BE7836003387540977AFE02	1	12.08%
648B3601628837783E24B61	3	23.44%
832536023153559845322BE	1	13.84%
83303599605007779DBB610	7	14.71%
B2E035996941930032FE2C4	3	18.63%
E5993604443771248195B69	1	14.94%
E9FD36003067433150EC238	7	17.69%
EA0735993050167267BC6EC	1	16.97%
23663603215992907219CAF	1	26.19%
57F23600842970845BB0898	1	18.56%
57FF3599497363357E92D06	1	12.08%
5808360224568990850C942	1	21.50%
B5A23601248023376ABBAA5	15	17.19%
B5AD3602844645589CE0A7B	1	20.05%
6DCE35983882872709D238E	1	8.50%
6DDA360095181742667ED5F	1	22.14%
ADBF360056552801834D3F4	1	24.56%
ADC336009037473006018E5	1	16.97%
5E0C36004067054846257B5	1	16.32%
E80936005519682166CB55F	1	19.63%
E1E23600175364105BECD88	1	32.45%
E1E3360014700508576AFCE	1	20.22%
581036022915026647FF612	1	16.99%
949E36021056801746FA643	1	14.15%
6DF636017911971777D41F2	1	18.73%
6E2E3604270705638E8F15F	1	19.14%
B63C35994226438337CAA0A	1	24.56%
34F53601142640888E8F511	1	17.61%
829436015775065031ABA57	7	13.23%
B363359825548258096E42E	1	23.27%
D3733598735773138ECCB88	1	12.61%
21033601713311930E85642	1	13.80%
61CB3598800542126DC707D	7	21.65%
3C793602900683818E3AF80	1	7.96%
BB3935988616938437C1B05	1	27.78%
BB4A3602627402013FDB4D1	1	14.24%
EEE23601003837351CF54E0	1	14.21%
FE503600450566831C73B59	1	21.65%
70C9360150190331514A506	1	9.43%
70F6359941801172070EDF1	1	26.86%
213D36045672669480F87A1	1	9.07%
3C923603895468749C9134C	1	11.55%
50703600672122398F94D5D	14	21.69%
714A36010186148094AE3D2	1	32.45%
AB7A35984124355210B6DFA	1	14.71%
AB9C3601822899598EACD65	1	16.66%
215D3600196696890D348F2	7	18.28%
509036044342342848BF365	1	13.73%
BD4D3598763324817B45BC2	1	17.15%
BD4D36020845476605546C6	1	23.17%
E5353603302031914027559	1	13.12%
76D435999664079494199C3	1	23.44%
C417360378747912526B893	15	30.89%
357736015951634180259FE	1	22.11%
358A3602900854724B52B83	1	13.84%
7195360375584703651DB9C	1	14.75%
71963602373409131562F89	1	22.30%
ABA136046974328073559FA	1	14.45%
ABB736001634180285A233E	1	31.67%
1EA93604810783111926AD8	1	21.35%
57FF3599497363357E92D06	1	12.08%
581436038773353997774BE	1	20.26%
D5C13598483422709D59921	7	14.21%
B5E43599091389145CD179B	1	23.27%
D3693600235398384DB5560	13	22.77%
722C3601237715750079259	3	29.59%
E6783600765581669439129	1	14.66%
35CC3602797391192EAE568	1	7.65%
35E836034353230328796E3	1	18.58%
71B7360266042825568BE69	1	23.50%
CE3C359935572779427994E	1	9.03%
D6E13600519824594D3EB74	2	23.85%
4F0C359985826233120BEA0	7	16.30%
627D36036274051900A0643	1	17.50%
ADCB3602315231426D550CC	7	16.18%
71D9360343536592699C22F	1	14.45%
71EA3598464879794581036	1	12.69%
6D9B3597773268910534309	1	21.34%
211036041734019146919C7	1	22.30%
449736007868130956DCA2B	1	9.43%
39133600363286048DB4581	1	21.17%
B7BE36021906358359CCE16	1	12.12%
5A543600468360927243992	7	28.85%
72053602111061210FEC14B	1	18.94%
723E3601151528846A53E78	1	34.63%
EBBB36032430937818A175F	1	15.85%
EBCC36004558860110AF50A	19	23.44%
E99F3600734545230E07B92	1	21.65%
052D35999711870038938C0	1	20.04%
D6893603432538591DA9312	20	31.98%
F6BE35996203863944E7762	1	13.19%
F6CC360169388617161D18A	1	14.68%
F6CD36011501743954F72AB	15	19.50%
511F36032591622193D544A	2	21.65%
372E3602895786540CE83E0	1	9.07%
806736042470331784438C4	2	15.36%
E9A836014956950641D51B3	1	20.04%
D6C1360339272959967F60D	1	18.43%
F13B3601825549892ACD0A5	1	22.11%
51573602968187245FB5F81	1	13.73%
51743599538308592C46B7C	1	24.56%
FE733603345907802383B18	1	16.18%
73263601023368207D5CA61	1	25.28%
39913599340170491C8A707	1	17.61%
39913602740557988585EA3	1	17.65%
E3073599239690097732688	1	12.63%
377B3603361025578CFC21C	1	27.82%
80AE35994882189963C3A9D	1	12.69%
04DD360011815201257E3E2	1	30.13%
7A3F3601197660050F0B2BE	7	21.38%
E39F359833172495078CEE7	2	16.97%
E3AC3602651610327872513	7	32.49%
C58636004538509677505AE	1	17.15%
AF9636044918436739A014A	1	6.73%
7387360253209826639428C	1	17.15%
8BBB360334509076994A008	1	14.04%
39D23602451529714D9892F	1	16.36%
39E03601073093945C7FA2F	1	11.56%
EBE0360189066029453792A	1	9.47%
AFAC3603494167922BE0645	7	20.46%
CCE93598412888336393118	1	22.55%
CCFA360031238498685F96F	1	18.20%
F7533600148862726F66A41	1	16.73%
6F013603986408786C18412	1	9.07%
6F26359913950726656A9DA	1	20.04%
6F34359993046323325083F	1	14.71%
6F3C3603989202859A604B3	1	7.65%
6F40360473273003016244B	1	16.26%
8BFC3603652974838984030	1	32.49%
8C0236023464902774C1978	1	19.66%
042C36002126350424CB727	1	18.63%
4.42E+23	1	12.08%
EA01360093316137890CC0F	1	24.86%
95E73599572103036C1A085	1	25.56%
95FF3602115074142750AC3	1	9.03%
EAF33603112923097FEDF7B	1	17.20%
CD2A3598579503697F5EBA3	1	12.69%
38373598863847832C6968E	1	25.28%
F7843598599634771652E81	1	12.69%
7C3E3599753861590585EED	1	26.15%
6F6236008344454902E1391	1	21.17%
EB103602769203628183F14	1	16.68%
EB1135997335450599EAA35	1	19.50%
EB113603619553018802732	1	6.73%
EB1D36004983193633285E1	1	30.13%
E83F3598335819539446EDE	1	13.80%
DAC43597997386604C5B5D4	1	21.65%
52263604192769255CC8701	1	17.20%
523A3601545473180E8EF5A	1	32.45%
8C573600190519006A81D4C	1	15.87%
6F9236003911759134BB74A	1	26.15%
6FA83600004402245E1CD9D	1	15.22%
04D93600701833128D8B122	1	16.97%
EA54359926511001992D955	1	14.21%
A5D13600881345942195818	1	17.69%
DCE036031937252571FFFFE	1	22.30%
DCEE360182852957213A86A	1	20.81%
A0193598797091231027C30	1	14.21%
38973599326502597D94946	1	21.34%
38C136030146070770AD4B0	1	17.71%
38C1360372355594309698C	1	13.84%
64A7360048185524588F47A	7	15.22%
DACF3605064953719604614	7	14.27%
DB0F3601277251195611EA7	1	23.44%
DB123601514842407F07187	1	19.50%
D778360013025121423F3A8	1	15.84%
A6163599172915260C424CE	1	22.11%
A6213598825862921C24C53	1	17.61%
6347360002958128753B669	1	20.93%
A021360249184505601ED18	7	22.06%
E3B13602915908303230E23	7	22.81%
38CA3598368222178890627	15	20.04%
38CA3598368222178890627	15	20.04%
38CF3602926712055580D72	1	13.84%
DB2B3599971482823A4A927	1	25.56%
D98F3602333335056FA8730	1	32.49%
A6413599044720069DE988B	1	13.25%
AFB8360290764575721D0CB	1	20.46%
5B51360380579180950C6B7	1	20.87%
70613600288445743FBCB66	1	16.73%
707B3603355553404202E43	1	14.85%
5B7C36007028061783FDD8E	7	16.30%
39513602842288733E76F31	1	17.35%
F78E36033764275013DE709	2	20.56%
8E7336008720250152DD715	1	22.55%
061835977030305908E41E0	1	16.33%
06213599101120625DA6CC2	7	16.97%
CF6236034736827633AA6FA	1	21.99%
CF633599796545465D00B52	1	27.31%
86163599714514468377CF0	1	20.35%
86243600669821455BE25D8	2	20.52%
397436015088001953C1C70	1	7.92%
ECB7360123223785446D216	7	18.20%
60133598328791434F596C4	1	14.21%
7DDC3598993621533A69936	2	26.49%
3F643601562385559C00277	1	18.67%
3F7D3602723248758EC68F1	1	17.19%
065C3599754021382355DF0	1	20.04%
D0DE359834146021302C93A	1	23.44%
865D36037948603715B8F17	15	7.65%
524B36008623684037BA815	1	12.69%
664636047123356273565CF	18	17.20%
664D3601057040006F0B3E4	1	17.15%
36B23599317890975F4AD98	1	22.14%
DE263603609369892D4B273	1	21.18%
687E36038373906637A84AF	1	22.17%
7DF63600678418336979BD8	1	16.30%
39403598707189285D429B0	6	15.84%
05BB36040116771508E3B4B	1	18.16%
057436005220958409B7912	1	9.03%
D0EC36034691247858B800F	1	12.63%
D9D93605185668797A8385A	15	9.39%
948A3604233199538DF29B1	1	31.98%
761F360258511203737049A	1	15.26%
05803602201827218648D3B	1	17.61%
EE3A36027467329081ADE54	1	19.55%
FA5A3599282429124FD4286	1	23.48%
FA5A3601400588507D9DBF9	1	14.21%
FA1E3600112129085FA14C2	1	16.32%
FA24360230468886299C7E2	13	20.97%
37423602920535631A59258	1	20.83%
378535996121205175A0628	1	12.61%
86D336041903127105624F3	2	31.98%
EE443603474545416B259E7	7	21.35%
CFAA360228839944085798B	7	32.49%
CFAF36004757728172B982B	1	7.92%
B6F93604594388274E2E1B9	1	14.45%
FEA836018319230402BADCB	1	20.93%
5F4E3602723052710F54FB0	1	16.36%
7C7635991547021237D2ACA	1	27.78%
7C7A3599528951062547829	1	13.64%
70BE3603734579023B34B34	2	28.94%
04DF3600628371859FB9B42	1	12.08%
D11D360166508174251949D	1	18.91%
37C1359864926592862E5ED	1	15.22%
B70135993622095553E3B9B	1	14.71%
5F7D35991029240271BA3F6	1	28.60%
05CC3600302009144307777	1	15.84%
05F4359899127723860D2EF	1	22.77%
D9FD3599003373996989C86	2	19.50%
37C43600930695148835C8A	7	18.94%
37DF3604324540807C36432	1	21.64%
37FD3602950542445A42189	1	20.68%
81CE3604309465233CB6895	1	11.55%
3A9C36023722878967044E8	1	16.69%
EE6A36021286317964015B0	1	17.71%
730C360060459090415C096	1	20.52%
730F3601379353212ECE259	1	6.73%
382E3603619950534243CFF	1	15.04%
384536029319886162679F6	7	13.12%
767636002721974542F63F8	14	28.85%
7424360159736699344F7D0	1	15.22%
34DF3599735983260140103	1	17.15%
05753598873974709C0AB93	8	23.44%
05973602960011656FA5D4E	1	13.73%
EE8636018448420793F9974	1	18.31%
D09135993282592179C8B05	1	18.56%
388B3604195057918ED78AB	1	14.45%
72AB359917664351330628F	1	19.50%
350F36010759158047E602F	1	13.80%
05E63600780147437E2BD41	1	18.56%
05ED3604548633419AB854D	1	25.68%
05F93601955975479F7790A	2	17.65%
060B3600522209653BEE589	7	13.23%
D0C83602327443545B096CC	1	9.03%
D0C83603844888606FBF1E1	1	31.98%
C49636036579536893ADB4B	1	13.73%
C499360308206163288568E	1	24.81%
326B36036727176745E4DDE	1	13.23%
DA833604832916811D0A4AD	1	29.66%
DA8E3598376575821276E24	7	20.04%
DA9E3602169663755BC8952	1	16.36%
94DD3602543800127476527	1	22.17%
94F636029088922143B616A	1	16.33%
DE7C36010457421001E8A7C	1	22.97%
72D23601847685666F7702B	3	22.14%
873E36032681397836823F7	1	20.26%
352B3603560619316D7946E	1	9.07%
06193600389815245FD1B53	3	25.56%
D16A36013015689751E0621	1	9.43%
D1773599494729078AAF4D3	3	30.85%
DA2D360287043572011B923	1	16.36%
C4B636040496574159AE18C	1	9.47%
C9FD360202690272979D85A	1	12.08%
53043601496126343C121D8	1	21.38%
B76336026691084259714C7	7	18.28%
ED09360244641106394B3F6	1	18.91%
ED1036005167659915B8F6B	1	23.85%
FA993599971305868D94A81	1	15.04%
F07736015860045208FBC91	1	21.50%
CA23360105958999981B838	1	13.73%
CA413601723777069CA09B2	2	21.34%
ED1F3599558484082D52853	1	32.45%
C39D3603231475425CC7888	14	13.73%
C3D73599504760745CA457D	1	19.86%
89A43604234698394037231	1	15.36%
FAAB3601461886493E1B19B	1	20.81%
F0893601681594002B1E4D8	2	15.22%
70B83600778373712B4E0BF	7	22.77%
38AB36040213337574B5BC7	1	19.39%
38B43602941130134EEE2CC	1	6.73%
DB08360306140379038FF5D	15	25.59%
8ACE36021576708039620C4	1	17.65%
066736014883551202D8275	1	20.93%
06A03600334679776F25F40	12	20.52%
FACA3602524789015D93A99	7	22.97%
FAD13602046721810DCEC3F	7	13.23%
712F36020846455902A211A	20	21.69%
F2DA360146637487596ED15	1	7.62%
B798360305447604008EE01	1	17.20%
89443600510075777A878EC	3	31.17%
C0F93599251811463192595	1	21.65%
89DF359927357404518FE20	1	12.08%
89EA3601432804500837F20	1	12.69%
3F8536025775099232E07AF	1	31.67%
3F9136015504258687680B3	1	12.11%
3FC63601214105351CE148E	18	14.21%
E7953600168202483F25362	1	13.80%
DCF0359986711394060C2B9	1	16.32%
7D143599978073153B9B671	1	32.45%
C1583603534253561FA51AB	1	16.77%
8B3536016280797358A2C58	2	6.73%
35B436000968015114F1143	1	20.35%
35CD35996952726735F2FA8	1	13.84%
FCFF3599255692738B42FE4	1	15.84%
06973601652364496139A22	1	15.26%
06B936013672478359FB1B4	7	16.66%
7D723602097981844A3EA2F	1	32.49%
BE2D3604514684569FE33BE	1	19.03%
C1683603045011912544103	1	7.96%
773A360280917635893D3E3	1	20.37%
360D36011734238272F7DBE	1	12.12%
8A5B36017146456442BBB88	1	18.99%
FD0E36051281463670978BA	1	16.18%
FD9E36023190838435E4508	1	17.61%
05CA3602012027471EC9427	1	21.83%
794536010386935702D63B4	1	27.78%
F0D03600392110313C969F9	1	21.34%
F1233600235223439BD838F	3	11.56%
F09C3599653780431ACAD42	1	23.27%
F0DE3599960816162BE781D	7	27.78%
7776360155207481620D8A9	1	22.17%
8A913600175331298CB316B	1	15.43%
06A13599518623739EB5EA4	1	9.03%
065A3600849169156EEBBB7	1	21.17%
74223600600436549390D09	1	16.30%
D4523599948455809760907	1	27.78%
D48535989196207814B9591	1	20.81%
D8843604373996617E457B2	1	14.85%
89933602207755272DBE1DE	1	19.54%
77BF3601848197763EAAF4D	1	33.25%
E9EF3598284113772F8DADF	1	26.86%
065F3600511046635DBB90D	1	14.71%
067535997617377903A1E41	15	17.15%
DD443600893046940E25243	1	12.69%
DD483602533119182582C26	1	21.99%
3ED0360376458204913DD59	1	7.96%
D89B3600787698119FC2D17	1	12.69%
D89E360372155519355C1D9	1	14.24%
89D13600904493338012EDB	1	9.43%
77F23601637497165D3D737	3	16.73%
E15E3601947686211C859D8	1	20.07%
FD2B3602606320005A8608C	1	16.77%
0643360087014048827E4E5	19	20.93%
664A3599218197601A89A1F	1	22.11%
38C23599979359820494BCB	1	14.66%
FFAE3604020922403CC9F35	7	14.85%
CC823600016515603D3C2EF	14	16.73%
3CB536012682546301D8DB4	1	23.44%
FD5A3601080072306BCA94B	1	21.19%
758B36016886631138D4BDC	1	22.17%
666A360047350816712B760	1	30.85%
39213602121876198AD1E99	1	12.69%
B88A3601681250451338A95	1	22.81%
97C83601799877616A62D28	1	19.50%
97D93603318266312ADD826	1	17.65%
340836002064137406611B4	1	24.86%
7EF836016879973074FCAE8	1	12.69%
7F0C3600904141102CF3C5D	1	7.92%
3.94136E+22	2	27.31%
39623600824242197C5B881	1	18.99%
A329360285580146415308D	1	17.50%
343D3599728014722FF287D	1	8.50%
343E3602628033991D296FE	1	19.63%
344E3603165140735AD6D13	2	16.36%
EA1836006247920319C3956	1	9.03%
EA19359831445229805DFA7	13	19.86%
E1663603167191222817C18	1	20.56%
7F5B360051714455922E2DF	1	16.97%
7F6235992677372895E8967	1	15.22%
7F7936018550734775D1BBB	2	9.07%
072B360457290220581AB74	1	19.03%
8BB7360366693430439428B	1	15.82%
FD88360252404384069B77F	7	16.68%
71E935979859767963FEE8E	3	18.28%
39E63598176596830E970D1	7	32.45%
39EE36019557694522DA88C	1	17.65%
072D3599542103536C42460	1	19.50%
07303602378133647EAA238	1	20.37%
7.3136E+21	1	20.97%
073936007780483906E89E3	1	13.80%
8BEB359901761934751FE7E	2	22.47%
8BED3603213786335B32491	1	19.55%
8BFE3599233941479993104	1	13.19%
8BFF360256848372653E797	1	30.13%
8C023601402009201011A6E	1	16.97%
C60936016439266544109A3	1	9.43%
C61C3599827796147A7E53A	1	23.98%
FDB8360444139363044B9C8	1	13.86%
9.82236E+22	1	14.17%
982636043604024251A4F75	1	11.55%
FD8235996290242054C5B8F	1	8.50%
722D36009753449912F029D	1	21.83%
72763601084974486E3F255	1	19.50%
3A193604364939282749B2B	1	14.85%
3A3C3600751270053DB59CD	1	8.50%
7.72E+26	1	24.56%
8C30360383145894298003C	1	24.09%
DC693599051528845AADAF7	1	30.13%
3F613603323070549C3669B	1	14.85%
FDF1359985871071447FFE1	1	19.63%
760A3602100652100BD697F	2	9.07%
5D173600883036702F8B572	7	14.21%
3A3E3604486507460DBC67A	7	16.84%
8C47360186485697169DB6D	18	16.36%
F3A03599172583041D4A5A7	14	14.71%
F3A3359825649013750B639	1	17.80%
F3AF360260303363050FAD6	1	16.73%
F3B336012098557760C4737	1	14.71%
C6903603054869172BD2044	1	19.55%
E1A73603056243808C60F73	1	14.24%
7.61036E+22	1	18.63%
762536004030772395486B2	1	17.15%
76373601295205693D88BC0	1	13.80%
5D503603802409311857CED	2	17.80%
32053599129986444879BA6	1	19.86%
83F236007433163439D8CEF	1	21.83%
F43236031229637402FC598	1	18.22%
F1013600453961564962E9F	7	12.08%
3FA43601661699564B8F25A	1	21.17%
C2CC36022167506507931B8	1	11.60%
E1BF35998580584004151F2	1	12.11%
3AA4360299885588673A43C	1	14.24%
06CF3601309555484B59F2C	7	21.19%
076B35999669474409E1B15	1	18.99%
739636029453136634E877A	1	13.15%
C6D83602927885747C507C0	1	14.75%
F43935992642608560C7D6E	1	16.32%
D7273603815609950C48450	1	17.80%
35B736004871125007E5E16	1	9.03%
72453602938649337197DBC	1	17.35%
73B13599818213727CF1472	15	14.24%
C70E36011178359223B57F9	1	23.44%
DFA436039093497587E8E6F	1	18.67%
DFAF360294654125256E283	1	12.63%
FEF23599387355475C59668	1	21.65%
DBF236008287968080D147C	1	16.73%
72603604153856222E1D916	1	18.16%
ED7E360208904726523F55E	1	15.45%
88EE3603269488135090438	1	16.69%
3B503602832803710CD7BB1	1	25.32%
3B523601186537374EB521F	1	19.54%
07A0360203050556920A105	1	16.99%
07BB35999539515629984E3	1	9.03%
88DC3600074632913FC6541	1	15.02%
88ED36033088528471BD7FE	1	12.03%
88FA3602622239576E0F612	1	31.17%
FF2536042700958894893AD	7	18.43%
3.60836E+22	1	12.08%
3609360349002428966204F	1	17.14%
7A42360067988630936681A	1	19.63%
3B64359997034753849629D	1	13.80%
890436030941803977D7870	3	32.49%
7C063598006482737CC0A54	1	23.27%
F3F9360140011048295BBF2	1	17.33%
F44936007936094748AED6D	1	21.83%
DD723600310453385C3FF35	1	14.71%
36183599545556775184D6F	1	27.31%
DC793599304405188C02696	1	15.84%
DC813600885139985E328C8	1	23.98%
753A36009729727184BA0FB	1	7.96%
5509360190102813399FC96	1	24.88%
3B79360017636337734AEC7	1	21.17%
E4893600599984936373223	1	6.73%
895736035128638326A6BD0	2	13.86%
896B3599786699166AC6346	1	22.14%
08183602188432446C17246	1	21.86%
F461360337340290735A585	1	19.54%
DC8E36017703895192555A5	18	16.99%
3B163600601942910728589	7	19.90%
3B1A3601926819990FC8EE8	1	12.69%
E4C1360121848181601B100	1	20.93%
5FAF36006746956596641EC	7	13.80%
07DF3601407035604002FCE	2	19.86%
C032360230942511224B56B	1	18.94%
CF9D3603565725141AA1942	1	14.04%
67073602060594667AC0508	1	19.86%
E4C93599967378376451411	1	18.99%
EE1E36004106973886638CE	1	12.61%
EE3136045765338703CC869	1	16.48%
5FE03603361355936ADBC09	15	15.82%
08823601514317057363C1A	14	16.33%
080A3599054323590CE50F7	1	16.30%
DFF4360420811849701EBBA	1	14.85%
E00B3603883551194F4B8C9	1	26.38%
F43236031229637402FC598	1	18.22%
F2DB35992298108991DB828	7	14.71%
E4ED3599794862529163B81	1	19.86%
